identificador_cliente,ingresos_mensuales_cop,score_credito
9840,6609924.29,633
9841,2222572.29,302
9842,4987147.76,542
9843,3309234.0,350
9844,2460378.55,649
9845,4369222.53,473
9846,2243304.79,415
9847,6332692.78,660
9848,4584928.32,654
9849,5124241.35,375
9850,2353906.76,380
9851,2306355.96,528
9852,5500591.13,371
9853,8392070.18,702
9854,1993004.2,517
9855,3357266.29,751
9856,7560105.64,666
9857,1820358.49,611
9858,7606377.19,597
9859,5074859.08,323
9860,4239520.77,409
9861,3529700.06,351
9862,3439243.54,589
9863,3501778.59,743
9864,7670582.18,766
9865,6511325.66,558
9866,6122005.66,623
9867,7050993.87,637
9868,3151225.57,721
9869,5749908.25,558
9870,4612476.92,364
9871,6933579.77,462
9872,3526644.0,463
9873,5930886.04,338
9874,7651929.37,619
9875,4195483.43,659
9876,1779679.03,568
9877,5015565.92,623
9878,3791001.91,625
9879,6140022.74,556
9880,8147437.06,499
9881,4796379.89,737
9882,4656569.66,403
9883,6013010.56,671
9884,2045182.03,463
9885,3125244.56,412
9886,7916651.14,848
9887,6123586.82,405
9888,1396797.12,663
9889,2773303.4,320
9890,6216428.32,428
9891,6803674.26,782
9892,7346988.92,498
9893,3403672.98,820
9894,8003405.89,719
9895,5281217.63,525
9896,6315080.96,508
9897,5596519.81,544
9898,2183728.39,587
9899,8234425.55,365
9900,2184704.18,452
9901,3135150.09,790
9902,7158120.74,734
9903,5753898.12,517
9904,7334673.99,728
9905,5013300.56,801
9906,4014351.29,520
9907,7937287.6,734
9908,1561016.69,579
9909,7464137.59,391
9910,2961888.05,823
9911,7410901.56,438
9912,2302215.62,322
9913,5477576.54,716
9914,7694377.02,647
9915,4709485.46,536
9916,6675280.05,482
9917,7093635.65,807
9918,6602758.3,497
9919,7962374.11,422
9920,4517206.46,845
9921,2546503.16,680
9922,1644239.66,814
9923,3074511.06,305
9924,2331022.03,603
9925,5317230.94,491
9926,2631606.43,675
9927,1580322.69,824
9928,1559126.77,335
9929,7287300.39,369
9930,5558439.51,588
9931,3878214.17,404
9932,7738441.91,612
9933,1805415.6,354
9934,8358318.92,406
9935,5737300.89,606
9936,2620942.63,335
9937,6189297.51,432
9938,6796345.07,324
9939,4391268.04,336
9940,7503754.76,318
9941,2385273.33,334
9942,3307630.6,662
9943,1973145.0,717
9944,2818320.45,729
9945,3018847.45,817
9946,7906958.97,766
9947,1862389.76,498
9948,4377388.87,845
9949,5133270.55,510
9950,7770589.99,800
9951,8483412.77,540
9952,6724394.43,469
9953,8289695.13,593
9954,6967128.15,614
9955,8235059.01,426
9956,6392349.23,767
9957,1874296.66,666
9958,4193825.35,320
9959,5955500.44,615
9960,3825173.27,389
9961,3268364.21,703
9962,5457274.72,817
9963,8021213.51,750
9964,1551869.49,449
9965,6838464.67,745
9966,6503636.4,379
9967,8240464.66,316
9968,8001120.8,437
9969,6788074.45,807
9970,5046943.11,373
9971,2770726.38,373
9972,5225697.17,349
9973,6810534.36,309
9974,7748818.33,402
9975,6985926.47,687
9976,2705921.93,684
9977,5617741.46,598
9978,3691648.91,638
9979,1366280.81,688
9980,2741590.74,773
9981,2115188.68,441
9982,7367577.69,469
9983,3161245.02,312
9984,3349825.38,748
9985,8211543.32,473
9986,4029424.41,431
9987,1369016.61,839
9988,3343692.27,568
9989,2158956.98,550
9990,2040221.64,669
9991,1857908.49,825
9992,5571468.19,805
9993,2663303.61,477
9994,3900948.12,846
9995,7506527.56,558
9996,4355234.61,559
9997,7892977.72,434
9998,4885153.98,760
9999,4171623.63,788
10000,6702800.28,380
10001,1826860.71,666
10002,1944244.36,358
10003,5994210.74,373
10004,4805973.14,538
10005,6990989.8,428
10006,7897150.03,711
10007,4096241.52,614
10008,5594152.19,673
10009,4905015.72,736
10010,8367596.72,437
10011,7283807.73,754
10012,7864511.5,308
10013,3131248.63,531
10014,6862190.25,696
10015,3211407.22,617
10016,2802946.24,806
10017,8098716.35,821
10018,1438991.8,386
10019,8250798.67,617
10020,2374685.66,632
10021,7199954.19,659
10022,3286642.38,540
10023,3825056.76,355
10024,2860655.52,409
10025,5515701.11,348
10026,3806287.94,315
10027,6033229.88,372
10028,1412660.69,501
10029,1763499.16,392
10030,2017560.3,332
10031,4316754.53,718
10032,7166532.44,502
10033,7694880.95,611
10034,3062637.33,768
10035,5435462.01,693
10036,6832227.95,510
10037,3379571.9,455
10038,4244855.7,621
10039,5072614.26,734
10040,2271098.89,339
10041,1487072.51,339
10042,2400201.83,752
10043,5813346.07,489
10044,1830051.48,314
10045,2665813.83,423
10046,3732547.98,579
10047,1860664.46,347
10048,2680234.75,488
10049,7861142.48,603
10050,1438953.75,404
10051,6004709.85,668
10052,4067744.3,800
10053,6143070.92,759
10054,5538580.39,546
10055,2909191.03,563
10056,7399908.31,505
10057,4841970.75,806
10058,7222259.34,829
10059,4223290.26,663
10060,8389735.99,639
10061,6847523.38,706
10062,8254841.48,752
10063,5003150.65,449
10064,4710576.15,492
10065,6739267.43,446
10066,7638097.09,705
10067,8241849.73,482
10068,3636773.72,405
10069,7050672.93,535
10070,2816648.3,478
10071,5228135.3,731
10072,2594906.67,700
10073,3801261.0,824
10074,8005780.24,839
10075,2351853.04,622
10076,5853286.44,560
10077,5569270.77,698
10078,2169316.14,636
10079,3647049.12,599
10080,5353466.83,418
10081,2647685.98,712
10082,7064490.33,683
10083,8299526.87,779
10084,2846267.68,604
10085,2645766.15,495
10086,4575532.52,632
10087,6683910.0,319
10088,3327524.39,732
10089,1443135.34,725
10090,5196788.52,528
10091,8187524.09,823
10092,4117193.36,516
10093,4324968.79,674
10094,8276092.36,335
10095,6301174.8,327
10096,6478037.84,671
10097,5351454.44,385
10098,8317186.32,487
10099,6259838.69,604
10100,7744235.81,721
10101,6335527.83,379
10102,6592833.94,485
10103,3390958.64,304
10104,3485046.63,796
10105,6937489.48,808
10106,3436285.28,301
10107,5351944.51,516
10108,3095336.64,836
10109,7182280.34,556
10110,2095609.73,752
10111,7272015.81,723
10112,5639654.56,623
10113,2645748.65,798
10114,5202654.78,496
10115,3333991.63,803
10116,3628964.81,571
10117,3831001.9,317
10118,1755898.58,406
10119,8398924.13,828
10120,1527049.32,424
10121,6069977.49,782
10122,3972839.06,303
10123,5951274.09,650
10124,3864987.42,650
10125,6151004.65,527
10126,6550495.67,315
10127,6271979.01,724
10128,2120526.27,763
10129,6029631.29,545
10130,3315910.36,476
10131,1507369.87,842
10132,4286780.84,808
10133,4421510.34,532
10134,4663653.76,337
10135,6374733.99,790
10136,3523675.43,743
10137,3570019.69,319
10138,1735976.24,410
10139,6245112.76,786
10140,5388347.86,388
10141,3815860.81,618
10142,6377360.65,417
10143,5168975.79,733
10144,4678563.61,538
10145,4981536.71,371
10146,5881706.5,698
10147,6052018.75,703
10148,3380496.3,550
10149,2313352.22,494
10150,2427766.1,521
10151,5903614.38,481
10152,7584687.66,555
10153,4248373.2,387
10154,2520545.15,791
10155,6747537.99,635
10156,7293924.22,837
10157,7640193.59,706
10158,5669186.29,588
10159,7497245.63,661
10160,1410987.7,740
10161,2072097.77,329
10162,1966547.68,847
10163,6430753.73,522
10164,1800988.84,423
10165,4873823.48,514
10166,4703489.67,417
10167,3537065.37,526
10168,7566917.22,743
10169,2527119.05,848
10170,3837732.05,736
10171,6874034.8,311
10172,1519040.66,421
10173,6145242.88,846
10174,7178063.63,788
10175,8012328.44,550
10176,7609335.81,781
10177,3599565.64,849
10178,5521821.82,579
10179,1856513.15,636
10180,3156664.03,467
10181,1978401.13,627
10182,3569348.49,545
10183,7601347.94,600
10184,3799601.25,499
10185,5345666.34,799
10186,4420342.11,312
10187,4604198.97,665
10188,8280918.77,396
10189,3432312.17,370
10190,5816736.18,656
10191,4324451.22,843
10192,1740252.5,549
10193,4823181.99,553
10194,7156071.97,481
10195,2011021.37,465
10196,1801061.3,303
10197,2406146.95,762
10198,6803680.8,444
10199,6512766.77,464
10200,5368127.94,643
10201,4671230.11,404
10202,7695945.87,847
10203,6820224.33,613
10204,7145984.21,468
10205,7155488.57,819
10206,5927563.51,735
10207,4597705.3,811
10208,7525679.82,708
10209,7967253.41,735
10210,1471403.51,614
10211,1671195.09,841
10212,8202951.74,362
10213,3295556.42,331
10214,7588259.97,510
10215,4099324.86,762
10216,2157520.41,379
10217,1879191.04,642
10218,2426856.87,531
10219,3099231.0,428
10220,4817332.15,318
10221,6350784.88,656
10222,8402069.75,718
10223,4478848.55,380
10224,5030931.58,417
10225,5057073.05,793
10226,5183927.36,791
10227,5027732.73,524
10228,1363178.24,718
10229,1312418.72,436
10230,2003197.49,525
10231,2031207.54,633
10232,6375257.74,528
10233,2775395.43,622
10234,7741941.55,407
10235,7985965.57,744
10236,8326432.03,306
10237,8061385.4,427
10238,3257595.92,652
10239,4970393.28,566
10240,2563275.79,513
10241,7104709.52,546
10242,7696708.28,673
10243,7429279.64,720
10244,4420242.03,340
10245,6762451.97,647
10246,2002570.02,442
10247,1589762.35,440
10248,6723302.18,406
10249,4362557.98,332
10250,8467954.71,499
10251,2000230.35,418
10252,7460519.31,528
10253,4755878.07,484
10254,7255481.41,514
10255,7183316.43,429
10256,7895142.41,571
10257,3444520.08,307
10258,8138555.34,702
10259,2392002.11,668
10260,1890175.2,836
10261,4407631.73,352
10262,7263925.37,546
10263,4708632.14,636
10264,7270864.08,580
10265,6553745.0,332
10266,2807884.38,847
10267,8131947.7,642
10268,1737624.41,538
10269,7767613.89,791
10270,3491992.83,476
10271,4901066.2,343
10272,4340933.48,603
10273,2537208.81,568
10274,3878657.44,699
10275,2689127.94,730
10276,2767982.62,720
10277,2646809.22,430
10278,4820925.14,709
10279,7045105.85,524
10280,5396584.24,442
10281,7731087.44,839
10282,5883120.32,424
10283,6263248.83,511
10284,6106772.05,727
10285,4536106.19,736
10286,6263239.52,537
10287,1801895.77,627
10288,7490930.6,418
10289,6900247.43,345
10290,3065655.7,383
10291,6829833.67,651
10292,1391026.73,312
10293,2864175.32,471
10294,1768988.12,533
10295,6917633.8,480
10296,6742293.89,350
10297,7158179.37,694
10298,1332268.19,728
10299,4908875.63,573
10300,6374820.62,506
10301,2418888.13,447
10302,5978493.24,599
10303,1905592.72,752
10304,2605546.16,848
10305,4725737.07,682
10306,6005669.1,833
10307,2350257.71,532
10308,2633607.98,428
10309,2772013.84,536
10310,3018645.79,784
10311,2931187.71,540
10312,4145073.58,522
10313,6007285.49,398
10314,4453828.84,572
10315,6887012.14,698
10316,6478733.24,816
10317,2210993.78,729
10318,1651659.69,822
10319,7621179.26,647
10320,1874783.68,750
10321,2368042.1,341
10322,1459359.58,393
10323,5824021.83,785
10324,5493068.05,816
10325,8405706.4,449
10326,7685913.25,798
10327,4258070.88,670
10328,3975418.05,784
10329,3437334.65,682
10330,2397329.82,491
10331,2294202.33,520
10332,2252442.7,346
10333,2121626.25,426
10334,3031686.71,306
10335,3508014.14,415
10336,8223368.59,665
10337,5465007.41,345
10338,8410689.58,692
10339,3981762.02,322
10340,4594911.75,430
10341,3636966.35,426
10342,2616791.09,744
10343,2330785.9,608
10344,8104570.22,732
10345,8405036.91,772
10346,1623348.37,347
10347,2382490.3,381
10348,4349373.46,408
10349,2641601.03,562
10350,3919938.83,330
10351,2229493.72,657
10352,4586884.65,779
10353,3256201.24,488
10354,3833716.4,304
10355,1979051.09,585
10356,4382521.97,693
10357,8379454.8,754
10358,3667597.94,725
10359,7610290.78,326
10360,7371033.82,426
10361,8154820.61,434
10362,6988788.49,834
10363,6049097.15,630
10364,7467408.0,691
10365,1844641.7,307
10366,4632380.73,560
10367,8422644.92,498
10368,6841121.09,685
10369,8226942.72,771
10370,6913367.36,478
10371,7599150.17,749
10372,6387013.35,539
10373,6775614.43,823
10374,5066881.67,482
10375,7954511.45,657
10376,7240280.16,675
10377,7375971.75,837
10378,6145665.53,381
10379,3492975.62,657
10380,1556534.53,484
10381,8036716.93,587
10382,5520066.51,361
10383,3446629.39,806
10384,2373772.78,761
10385,7272566.79,329
10386,7322945.4,330
10387,7164457.37,592
10388,5944595.38,472
10389,3935310.79,427
10390,3489306.05,385
10391,1361594.34,614
10392,7301974.42,327
10393,1929515.42,421
10394,5841435.99,550
10395,4929339.62,702
10396,5092163.38,742
10397,7972332.49,571
10398,1527628.08,412
10399,6868424.02,693
10400,1674777.27,318
10401,1574705.96,764
10402,4394687.43,490
10403,1754141.26,792
10404,6981836.45,462
10405,5112854.27,594
10406,1509079.24,372
10407,1591604.94,608
10408,5711213.41,601
10409,7104005.09,607
10410,4452156.63,423
10411,5292980.84,560
10412,7058772.07,494
10413,5695644.45,650
10414,2918273.71,788
10415,5713974.59,499
10416,5823612.11,807
10417,6585570.26,745
10418,5770294.15,379
10419,8278543.34,768
10420,2720475.82,741
10421,8147852.89,571
10422,5176044.33,642
10423,6138084.21,423
10424,2016123.5,522
10425,4040146.78,789
10426,6839529.85,596
10427,6389759.31,418
10428,1589003.59,375
10429,5235478.7,557
10430,1935602.99,831
10431,8470166.29,650
10432,7760535.44,576
10433,1451780.76,554
10434,7482276.97,563
10435,7919893.12,328
10436,3845547.2,766
10437,6480411.92,334
10438,4483146.97,593
10439,6017673.89,502
10440,3750285.31,367
10441,3622426.5,430
10442,4355924.0,410
10443,2348087.86,823
10444,7284200.54,587
10445,3810624.85,342
10446,4181076.79,593
10447,7737193.21,584
10448,4875691.46,318
10449,5218628.15,806
10450,8186786.5,846
10451,7684429.96,347
10452,2520160.3,518
10453,4707148.22,487
10454,8293332.84,330
10455,3981037.35,558
10456,3975326.38,643
10457,2704217.67,607
10458,2123126.42,370
10459,6630194.49,606
10460,6844219.37,398
10461,8276893.34,320
10462,6868611.12,305
10463,3052137.96,530
10464,1588839.36,381
10465,8395149.17,516
10466,3751245.01,634
10467,3546195.11,758
10468,7822877.51,386
10469,5512719.27,814
10470,2847072.45,812
10471,7701492.95,777
10472,8452198.16,797
10473,1924085.64,748
10474,7508211.72,559
10475,4111713.02,836
10476,5073321.61,499
10477,7886675.03,762
10478,8308330.21,393
10479,3187580.15,651
10480,2832525.55,407
10481,1879719.22,654
10482,5344944.54,768
10483,1397951.65,394
10484,4265667.74,390
10485,1828364.92,343
10486,4217625.64,755
10487,1587511.76,683
10488,7313564.28,322
10489,2810120.76,322
10490,3663822.71,533
10491,7564345.58,610
10492,6673115.64,716
10493,2877076.2,632
10494,1817675.81,402
10495,6452851.19,799
10496,4113058.36,782
10497,6815775.99,488
10498,4506122.36,759
10499,3791217.37,488
10500,4548678.94,650
10501,6689624.7,413
10502,7795986.06,403
10503,1658323.82,807
10504,5073603.1,644
10505,1536415.09,320
10506,4672548.72,686
10507,7674036.37,508
10508,3903449.92,782
10509,8013643.03,772
10510,5840381.0,692
10511,8025918.48,815
10512,6751599.7,487
10513,2044733.2,645
10514,2964289.85,651
10515,4138027.27,840
10516,2524769.55,346
10517,4863363.55,376
10518,4693850.72,642
10519,8185066.23,490
10520,4422840.76,842
10521,6956512.99,335
10522,8081755.92,723
10523,7614319.58,650
10524,2802406.9,487
10525,4871415.24,826
10526,3803726.43,633
10527,4178982.6,782
10528,3897809.15,515
10529,7249786.31,457
10530,4555401.2,540
10531,5070599.19,595
10532,8373620.97,761
10533,1731850.76,344
10534,4813295.01,794
10535,6873244.29,474
10536,2388366.1,645
10537,5703027.48,355
10538,3024146.41,640
10539,7545309.62,407
10540,3655117.59,513
10541,3669252.28,798
10542,5606995.93,696
10543,2621652.94,849
10544,3351198.2,796
10545,4299749.32,472
10546,3846192.61,404
10547,5079115.97,778
10548,5617409.04,698
10549,5380005.67,733
10550,6010011.85,493
10551,3515796.52,765
10552,2210268.84,640
10553,6777814.3,358
10554,7425618.75,837
10555,3150444.87,777
10556,4231062.08,402
10557,4889698.36,832
10558,5139953.27,621
10559,6048329.23,848
10560,1599543.28,313
10561,6494635.0,755
10562,1746191.25,520
10563,4671677.69,690
10564,7259232.18,472
10565,4548750.26,380
10566,2373446.19,635
10567,8392243.68,524
10568,7702855.33,334
10569,6853458.16,487
10570,4262883.54,523
10571,2623689.23,793
10572,8078160.51,610
10573,5132928.11,820
10574,7436959.31,839
10575,3763084.04,668
10576,3714075.88,774
10577,8395891.46,330
10578,5057197.95,531
10579,2313007.05,796
10580,2881657.68,474
10581,4769998.81,597
10582,1605790.56,664
10583,4630244.69,385
10584,4316374.06,388
10585,6911221.11,353
10586,3855582.14,660
10587,8374351.08,775
10588,2601543.42,528
10589,5555104.13,833
10590,1945834.94,672
10591,6583820.68,768
10592,8462226.55,719
10593,7197798.19,831
10594,5301065.49,699
10595,4790137.77,483
10596,7312215.72,389
10597,8039013.41,682
10598,8422286.99,668
10599,4155082.44,373
10600,8434605.82,568
10601,2422669.02,314
10602,3125558.39,628
10603,1940916.1,691
10604,3256517.32,733
10605,6829150.37,643
10606,7441055.38,494
10607,6908027.04,335
10608,5843673.6,504
10609,5000558.89,356
10610,6402670.88,409
10611,4114001.55,795
10612,7357420.13,524
10613,6175768.68,685
10614,6324193.83,363
10615,5158739.15,651
10616,7673648.69,762
10617,3114506.08,619
10618,4044263.1,656
10619,6899026.5,392
10620,4847792.05,599
10621,7702340.9,793
10622,3794075.1,688
10623,3959177.22,733
10624,7698897.68,401
10625,4643466.31,677
10626,5016097.01,637
10627,3695898.75,791
10628,3292023.58,359
10629,6022830.72,808
10630,2162852.76,691
10631,7630763.02,418
10632,6910262.58,770
10633,2673387.5,627
10634,6296943.61,320
10635,5638957.03,396
10636,2628652.37,812
10637,3267065.24,649
10638,4244702.83,431
10639,6334547.69,845
10640,5898808.54,331
10641,5132090.9,558
10642,6832555.91,775
10643,6757151.73,332
10644,5748585.91,687
10645,6966328.6,755
10646,3706696.3,443
10647,7644996.6,523
10648,5727352.62,516
10649,7221017.3,455
10650,5233209.55,819
10651,2872755.36,335
10652,5205352.93,308
10653,3972003.98,339
10654,6321993.06,768
10655,4725715.3,478
10656,7320012.2,800
10657,6182122.09,672
10658,6228719.92,367
10659,2863518.4,723
10660,8386598.32,814
10661,7360061.51,663
10662,6980835.17,750
10663,3677549.62,815
10664,5156547.9,628
10665,2287142.95,669
10666,5177027.03,686
10667,2350402.57,846
10668,5281872.48,413
10669,5970797.54,337
10670,4109410.96,844
10671,4889523.12,676
10672,7604704.39,698
10673,2081654.64,502
10674,7000476.83,501
10675,2529432.77,399
10676,1564297.48,697
10677,2636137.14,749
10678,6808310.97,417
10679,4216907.73,720
10680,7582147.72,542
10681,5077894.3,840
10682,1460202.53,526
10683,6460337.99,800
10684,2093676.94,512
10685,6983533.36,412
10686,2510338.36,672
10687,3787213.98,598
10688,6781154.29,318
10689,8170465.77,310
10690,3974324.44,307
10691,7271681.59,452
10692,2673704.31,849
10693,7111694.35,434
10694,6033957.23,672
10695,2687753.25,760
10696,3478028.51,534
10697,2248750.4,554
10698,4057362.48,627
10699,2766270.22,661
10700,5936785.27,673
10701,8460436.75,508
10702,1386465.97,566
10703,5194622.66,805
10704,5430399.5,720
10705,7882303.29,607
10706,4943238.41,436
10707,5214650.22,718
10708,4695900.17,494
10709,3236110.99,394
10710,1703409.76,789
10711,4242335.31,557
10712,1678658.59,324
10713,5263545.78,531
10714,3512514.23,631
10715,5141937.29,520
10716,2266938.14,596
10717,8014935.75,502
10718,7740552.95,642
10719,2667974.87,504
10720,3772798.84,376
10721,5717147.96,849
10722,1988940.69,341
10723,3852888.31,754
10724,3108008.47,481
10725,7891720.45,494
10726,7438076.58,687
10727,5474795.74,440
10728,5046493.63,326
10729,8001225.72,614
10730,8013480.04,620
10731,8279176.9,747
10732,2202727.97,592
10733,2456016.24,535
10734,6172504.23,756
10735,5198328.23,366
10736,1432954.52,475
10737,1746220.26,809
10738,7694178.75,390
10739,7555869.73,465
10740,3872350.64,737
10741,7715564.44,350
10742,5574460.54,565
10743,7102520.66,820
10744,4377503.71,386
10745,2116467.96,351
10746,4422834.85,478
10747,4592558.55,577
10748,5266798.2,538
10749,2060195.53,638
10750,8438093.41,371
10751,3057785.11,673
10752,2729577.31,816
10753,5092981.02,537
10754,5167898.89,765
10755,4466709.31,420
10756,6857623.45,712
10757,5019911.69,342
10758,5689807.28,803
10759,6510973.97,496
10760,1480180.73,371
10761,5408638.11,390
10762,7666200.19,848
10763,1425198.95,790
10764,4217311.15,682
10765,7968837.64,765
10766,3842711.7,453
10767,4602847.53,469
10768,8367098.03,571
10769,2735131.78,409
10770,1769837.36,450
10771,7487842.65,730
10772,7552950.46,750
10773,4698960.41,322
10774,5002291.66,666
10775,7317805.86,538
10776,6617628.39,733
10777,3209072.82,426
10778,1421632.16,840
10779,4753841.17,497
10780,7484168.75,781
10781,7750009.67,478
10782,8184828.62,822
10783,7632855.31,736
10784,5476313.6,613
10785,4501160.31,318
10786,6878918.9,459
10787,6626715.77,421
10788,5174632.7,371
10789,1928757.08,354
10790,7967785.7,759
10791,4580338.27,468
